name,age,preferences,movie,genre,director,rating
Melanie,52,"fantasy, thriller",Pulp Fiction,crime,Quentin Tarantino,5
Melanie,52,"fantasy, thriller",The Notebook,romance,Nick Cassavetes,3
Melanie,52,"fantasy, thriller",The Matrix,sci-fi,The Wachowskis,1
Melanie,52,"fantasy, thriller",Superbad,comedy,Greg Mottola,1
Melanie,52,"fantasy, thriller",Forrest Gump,drama,Robert Zemeckis,2
Randy,41,"horror, action",Se7en,thriller,David Fincher,5
Randy,41,"horror, action",Mad Max: Fury Road,action,George Miller,5
Randy,41,"horror, action",Get Out,horror,Jordan Peele,5
Randy,41,"horror, action",Se7en,thriller,David Fincher,5
Randy,41,"horror, action",Finding Nemo,animation,Andrew Stanton,1
Randy,41,"horror, action",Superbad,comedy,Greg Mottola,3
Randy,41,"horror, action",Gladiator,action,Ridley Scott,3
Randy,41,"horror, action",Alien,horror,Ridley Scott,5
Tina,39,"action, sci-fi",Interstellar,sci-fi,Christopher Nolan,5
Tina,39,"action, sci-fi",John Wick,action,Chad Stahelski,2
Tina,39,"action, sci-fi",Pulp Fiction,crime,Quentin Tarantino,3
Tina,39,"action, sci-fi",The Dark Knight,action,Christopher Nolan,5
George,60,"drama, crime",Alien,horror,Ridley Scott,4
George,60,"drama, crime",Finding Nemo,animation,Andrew Stanton,2
George,60,"drama, crime",Pulp Fiction,crime,Quentin Tarantino,3
George,60,"drama, crime",Shrek,animation,Andrew Adamson,5
George,60,"drama, crime",Finding Nemo,animation,Andrew Stanton,4
George,60,"drama, crime",Parasite,drama,Bong Joon-ho,5
Grace,49,"drama, thriller",Parasite,drama,Bong Joon-ho,3
Grace,49,"drama, thriller",Parasite,drama,Bong Joon-ho,1
Grace,49,"drama, thriller",Parasite,drama,Bong Joon-ho,4
Grace,49,"drama, thriller",Get Out,horror,Jordan Peele,1
Grace,49,"drama, thriller",Inception,sci-fi,Christopher Nolan,4
Lisa,35,"romance, action",Gladiator,action,Ridley Scott,3
Lisa,35,"romance, action",Titanic,romance,James Cameron,5
Lisa,35,"romance, action",Alien,horror,Ridley Scott,4
Lisa,35,"romance, action",Forrest Gump,drama,Robert Zemeckis,2
Lisa,35,"romance, action",Get Out,horror,Jordan Peele,1
Lisa,35,"romance, action",The Notebook,romance,Nick Cassavetes,1
Lisa,35,"romance, action",Joker,crime,Todd Phillips,3
Jaclyn,36,"animation, horror",Mad Max: Fury Road,action,George Miller,3
Jaclyn,36,"animation, horror",The Dark Knight,action,Christopher Nolan,5
Jaclyn,36,"animation, horror",Inception,sci-fi,Christopher Nolan,2
Jaclyn,36,"animation, horror",Joker,crime,Todd Phillips,3
Jaclyn,36,"animation, horror",The Notebook,romance,Nick Cassavetes,2
Jaclyn,36,"animation, horror",John Wick,action,Chad Stahelski,5
Jaclyn,36,"animation, horror",Pulp Fiction,crime,Quentin Tarantino,2
Jaclyn,36,"animation, horror",Se7en,thriller,David Fincher,2
Erica,54,"animation, thriller",Titanic,romance,James Cameron,1
Erica,54,"animation, thriller",John Wick,action,Chad Stahelski,5
Erica,54,"animation, thriller",The Dark Knight,action,Christopher Nolan,3
Erica,54,"animation, thriller",Parasite,drama,Bong Joon-ho,4
Erica,54,"animation, thriller",John Wick,action,Chad Stahelski,5
Erica,54,"animation, thriller",The Matrix,sci-fi,The Wachowskis,5
Erica,54,"animation, thriller",Shrek,animation,Andrew Adamson,2
Erica,54,"animation, thriller",Parasite,drama,Bong Joon-ho,4
Robert,29,"sci-fi, horror",Toy Story,animation,John Lasseter,3
Robert,29,"sci-fi, horror",Alien,horror,Ridley Scott,5
Robert,29,"sci-fi, horror",John Wick,action,Chad Stahelski,1
Robert,29,"sci-fi, horror",Joker,crime,Todd Phillips,5
Robert,29,"sci-fi, horror",Titanic,romance,James Cameron,3
Robert,29,"sci-fi, horror",Mad Max: Fury Road,action,George Miller,3
Robert,29,"sci-fi, horror",Finding Nemo,animation,Andrew Stanton,4
Robert,29,"sci-fi, horror",Inception,sci-fi,Christopher Nolan,4
Geoffrey,37,"action, comedy",Inception,sci-fi,Christopher Nolan,5
Geoffrey,37,"action, comedy",Mad Max: Fury Road,action,George Miller,4
Geoffrey,37,"action, comedy",Get Out,horror,Jordan Peele,1
Christopher,33,"thriller, action",The Matrix,sci-fi,The Wachowskis,4
Christopher,33,"thriller, action",The Notebook,romance,Nick Cassavetes,1
Christopher,33,"thriller, action",Alien,horror,Ridley Scott,5
Christopher,33,"thriller, action",Finding Nemo,animation,Andrew Stanton,3
Christopher,33,"thriller, action",Get Out,horror,Jordan Peele,5
Christopher,33,"thriller, action",Get Out,horror,Jordan Peele,2
Christopher,33,"thriller, action",John Wick,action,Chad Stahelski,1
Christopher,33,"thriller, action",The Matrix,sci-fi,The Wachowskis,4
William,51,"crime, drama",Gladiator,action,Ridley Scott,1
William,51,"crime, drama",Toy Story,animation,John Lasseter,5
William,51,"crime, drama",Finding Nemo,animation,Andrew Stanton,5
William,51,"crime, drama",Se7en,thriller,David Fincher,5
William,51,"crime, drama",Forrest Gump,drama,Robert Zemeckis,5
William,51,"crime, drama",John Wick,action,Chad Stahelski,4
William,51,"crime, drama",Get Out,horror,Jordan Peele,1
William,51,"crime, drama",Forrest Gump,drama,Robert Zemeckis,4
Mason,29,"fantasy, sci-fi",The Notebook,romance,Nick Cassavetes,1
Mason,29,"fantasy, sci-fi",The Dark Knight,action,Christopher Nolan,5
Mason,29,"fantasy, sci-fi",Inception,sci-fi,Christopher Nolan,4
Mason,29,"fantasy, sci-fi",The Matrix,sci-fi,The Wachowskis,1
Mason,29,"fantasy, sci-fi",Superbad,comedy,Greg Mottola,5
Mason,29,"fantasy, sci-fi",Inception,sci-fi,Christopher Nolan,1
Matthew,29,"animation, romance",Joker,crime,Todd Phillips,5
Matthew,29,"animation, romance",Finding Nemo,animation,Andrew Stanton,4
Matthew,29,"animation, romance",Gladiator,action,Ridley Scott,3
Matthew,29,"animation, romance",Parasite,drama,Bong Joon-ho,3
Matthew,29,"animation, romance",Pulp Fiction,crime,Quentin Tarantino,4
Stephanie,20,"action, drama",Toy Story,animation,John Lasseter,2
Stephanie,20,"action, drama",Toy Story,animation,John Lasseter,1
Stephanie,20,"action, drama",Get Out,horror,Jordan Peele,3
Stephanie,20,"action, drama",The Notebook,romance,Nick Cassavetes,1
Stephanie,20,"action, drama",Finding Nemo,animation,Andrew Stanton,2
Stephanie,20,"action, drama",Gladiator,action,Ridley Scott,5
Stephanie,20,"action, drama",Pulp Fiction,crime,Quentin Tarantino,1
Katelyn,38,"comedy, horror",Mad Max: Fury Road,action,George Miller,4
Katelyn,38,"comedy, horror",Pulp Fiction,crime,Quentin Tarantino,2
Katelyn,38,"comedy, horror",Parasite,drama,Bong Joon-ho,1
Katelyn,38,"comedy, horror",Forrest Gump,drama,Robert Zemeckis,4
Katelyn,38,"comedy, horror",Get Out,horror,Jordan Peele,5
Katelyn,38,"comedy, horror",Forrest Gump,drama,Robert Zemeckis,2
Katelyn,38,"comedy, horror",The Notebook,romance,Nick Cassavetes,5
Katelyn,38,"comedy, horror",Mad Max: Fury Road,action,George Miller,2
Ann,39,"drama, action",Se7en,thriller,David Fincher,3
Ann,39,"drama, action",Alien,horror,Ridley Scott,5
Ann,39,"drama, action",Get Out,horror,Jordan Peele,3
Ann,39,"drama, action",Se7en,thriller,David Fincher,3
Ann,39,"drama, action",Forrest Gump,drama,Robert Zemeckis,1
Ann,39,"drama, action",Superbad,comedy,Greg Mottola,5
Ann,39,"drama, action",Alien,horror,Ridley Scott,3
Michael,42,"horror, action",Finding Nemo,animation,Andrew Stanton,5
Michael,42,"horror, action",Shrek,animation,Andrew Adamson,3
Michael,42,"horror, action",Forrest Gump,drama,Robert Zemeckis,3
Michael,42,"horror, action",Joker,crime,Todd Phillips,4
Michael,42,"horror, action",Titanic,romance,James Cameron,2
Michael,42,"horror, action",Gladiator,action,Ridley Scott,3
Michael,42,"horror, action",The Notebook,romance,Nick Cassavetes,3
Wanda,45,"animation, thriller",Get Out,horror,Jordan Peele,1
Wanda,45,"animation, thriller",Titanic,romance,James Cameron,4
Wanda,45,"animation, thriller",Se7en,thriller,David Fincher,4
Wanda,45,"animation, thriller",Titanic,romance,James Cameron,3
Wanda,45,"animation, thriller",John Wick,action,Chad Stahelski,4
Wanda,45,"animation, thriller",Interstellar,sci-fi,Christopher Nolan,1
Wanda,45,"animation, thriller",Finding Nemo,animation,Andrew Stanton,2
Wanda,45,"animation, thriller",The Notebook,romance,Nick Cassavetes,5
Jason,34,"comedy, sci-fi",Superbad,comedy,Greg Mottola,3
Jason,34,"comedy, sci-fi",Finding Nemo,animation,Andrew Stanton,5
Jason,34,"comedy, sci-fi",Shrek,animation,Andrew Adamson,5
Jason,34,"comedy, sci-fi",The Matrix,sci-fi,The Wachowskis,4
Jason,34,"comedy, sci-fi",Superbad,comedy,Greg Mottola,2
Jason,34,"comedy, sci-fi",Superbad,comedy,Greg Mottola,2
Nicholas,44,"crime, romance",The Notebook,romance,Nick Cassavetes,3
Nicholas,44,"crime, romance",Mad Max: Fury Road,action,George Miller,5
Nicholas,44,"crime, romance",Pulp Fiction,crime,Quentin Tarantino,4
Nicholas,44,"crime, romance",The Notebook,romance,Nick Cassavetes,2
Nicholas,44,"crime, romance",Titanic,romance,James Cameron,4
Nicholas,44,"crime, romance",Toy Story,animation,John Lasseter,3
Nicholas,44,"crime, romance",Mad Max: Fury Road,action,George Miller,1
Nicholas,44,"crime, romance",Inception,sci-fi,Christopher Nolan,1
Jennifer,26,"fantasy, romance",Get Out,horror,Jordan Peele,2
Jennifer,26,"fantasy, romance",Pulp Fiction,crime,Quentin Tarantino,2
Jennifer,26,"fantasy, romance",Parasite,drama,Bong Joon-ho,2
Jennifer,26,"fantasy, romance",John Wick,action,Chad Stahelski,3
Stephen,41,"animation, comedy",Finding Nemo,animation,Andrew Stanton,2
Stephen,41,"animation, comedy",Get Out,horror,Jordan Peele,5
Stephen,41,"animation, comedy",The Dark Knight,action,Christopher Nolan,4
Stephen,41,"animation, comedy",Forrest Gump,drama,Robert Zemeckis,5
Stephen,41,"animation, comedy",Mad Max: Fury Road,action,George Miller,4
Stephen,41,"animation, comedy",Finding Nemo,animation,Andrew Stanton,1
Stephen,41,"animation, comedy",Inception,sci-fi,Christopher Nolan,2
Stephen,41,"animation, comedy",Se7en,thriller,David Fincher,1
John,52,"fantasy, crime",Inception,sci-fi,Christopher Nolan,2
John,52,"fantasy, crime",Superbad,comedy,Greg Mottola,3
John,52,"fantasy, crime",Parasite,drama,Bong Joon-ho,3
John,52,"fantasy, crime",Inception,sci-fi,Christopher Nolan,3
John,52,"fantasy, crime",Inception,sci-fi,Christopher Nolan,1
Phillip,22,"drama, action",John Wick,action,Chad Stahelski,3
Phillip,22,"drama, action",Superbad,comedy,Greg Mottola,4
Phillip,22,"drama, action",The Matrix,sci-fi,The Wachowskis,2
Alexandra,23,"sci-fi, horror",Inception,sci-fi,Christopher Nolan,2
Alexandra,23,"sci-fi, horror",Toy Story,animation,John Lasseter,2
Alexandra,23,"sci-fi, horror",Forrest Gump,drama,Robert Zemeckis,3
Alexandra,23,"sci-fi, horror",Interstellar,sci-fi,Christopher Nolan,2
Alexandra,23,"sci-fi, horror",The Matrix,sci-fi,The Wachowskis,5
Jessica,52,"action, comedy",Interstellar,sci-fi,Christopher Nolan,1
Jessica,52,"action, comedy",Forrest Gump,drama,Robert Zemeckis,2
Jessica,52,"action, comedy",Toy Story,animation,John Lasseter,3
Jessica,52,"action, comedy",Finding Nemo,animation,Andrew Stanton,4
Emily,35,"animation, crime",Forrest Gump,drama,Robert Zemeckis,5
Emily,35,"animation, crime",Parasite,drama,Bong Joon-ho,3
Emily,35,"animation, crime",Inception,sci-fi,Christopher Nolan,5
Emily,35,"animation, crime",Joker,crime,Todd Phillips,1
Emily,35,"animation, crime",Inception,sci-fi,Christopher Nolan,3
Lindsay,64,"comedy, horror",The Dark Knight,action,Christopher Nolan,2
Lindsay,64,"comedy, horror",Superbad,comedy,Greg Mottola,1
Lindsay,64,"comedy, horror",Inception,sci-fi,Christopher Nolan,3
Lindsay,64,"comedy, horror",The Dark Knight,action,Christopher Nolan,5
Lindsay,64,"comedy, horror",Titanic,romance,James Cameron,2
Lindsay,64,"comedy, horror",Forrest Gump,drama,Robert Zemeckis,2
Isabella,41,"action, crime",Gladiator,action,Ridley Scott,2
Isabella,41,"action, crime",Inception,sci-fi,Christopher Nolan,1
Isabella,41,"action, crime",Interstellar,sci-fi,Christopher Nolan,1
Isabella,41,"action, crime",Toy Story,animation,John Lasseter,5
Isabella,41,"action, crime",Pulp Fiction,crime,Quentin Tarantino,3
Isabella,41,"action, crime",Titanic,romance,James Cameron,1
Isabella,41,"action, crime",Gladiator,action,Ridley Scott,3
Isabella,41,"action, crime",The Notebook,romance,Nick Cassavetes,1
Richard,18,"animation, fantasy",Joker,crime,Todd Phillips,2
Richard,18,"animation, fantasy",John Wick,action,Chad Stahelski,1
Richard,18,"animation, fantasy",Titanic,romance,James Cameron,4
Jeffrey,41,"crime, comedy",Finding Nemo,animation,Andrew Stanton,4
Jeffrey,41,"crime, comedy",Get Out,horror,Jordan Peele,3
Jeffrey,41,"crime, comedy",Shrek,animation,Andrew Adamson,1
Jeffrey,41,"crime, comedy",The Dark Knight,action,Christopher Nolan,5
Eric,43,"comedy, drama",Se7en,thriller,David Fincher,4
Eric,43,"comedy, drama",Gladiator,action,Ridley Scott,2
Eric,43,"comedy, drama",Mad Max: Fury Road,action,George Miller,1
Eric,43,"comedy, drama",The Matrix,sci-fi,The Wachowskis,4
Samuel,32,"comedy, romance",Superbad,comedy,Greg Mottola,2
Samuel,32,"comedy, romance",Toy Story,animation,John Lasseter,4
Samuel,32,"comedy, romance",Joker,crime,Todd Phillips,2
Samuel,32,"comedy, romance",Titanic,romance,James Cameron,3
Allen,64,"drama, horror",The Dark Knight,action,Christopher Nolan,4
Allen,64,"drama, horror",Interstellar,sci-fi,Christopher Nolan,5
Allen,64,"drama, horror",Parasite,drama,Bong Joon-ho,2
Allen,64,"drama, horror",Mad Max: Fury Road,action,George Miller,5
Allen,64,"drama, horror",Shrek,animation,Andrew Adamson,1
Allen,64,"drama, horror",Finding Nemo,animation,Andrew Stanton,5
Allen,64,"drama, horror",The Dark Knight,action,Christopher Nolan,2
Jason,25,"thriller, animation",Titanic,romance,James Cameron,4
Jason,25,"thriller, animation",Mad Max: Fury Road,action,George Miller,1
Jason,25,"thriller, animation",Mad Max: Fury Road,action,George Miller,3
Jason,25,"thriller, animation",Get Out,horror,Jordan Peele,3
Jason,25,"thriller, animation",Parasite,drama,Bong Joon-ho,3
Jason,25,"thriller, animation",Shrek,animation,Andrew Adamson,4
Debbie,39,"romance, animation",Get Out,horror,Jordan Peele,2
Debbie,39,"romance, animation",Gladiator,action,Ridley Scott,3
Debbie,39,"romance, animation",Mad Max: Fury Road,action,George Miller,4
Debbie,39,"romance, animation",Finding Nemo,animation,Andrew Stanton,4
Debbie,39,"romance, animation",Titanic,romance,James Cameron,5
Debbie,39,"romance, animation",Pulp Fiction,crime,Quentin Tarantino,1
Amy,61,"thriller, sci-fi",Finding Nemo,animation,Andrew Stanton,2
Amy,61,"thriller, sci-fi",John Wick,action,Chad Stahelski,5
Amy,61,"thriller, sci-fi",Pulp Fiction,crime,Quentin Tarantino,1
Amy,61,"thriller, sci-fi",Se7en,thriller,David Fincher,2
Jacqueline,31,"sci-fi, romance",Interstellar,sci-fi,Christopher Nolan,1
Jacqueline,31,"sci-fi, romance",Forrest Gump,drama,Robert Zemeckis,3
Jacqueline,31,"sci-fi, romance",Forrest Gump,drama,Robert Zemeckis,1
Jacqueline,31,"sci-fi, romance",Joker,crime,Todd Phillips,2
Jacqueline,31,"sci-fi, romance",The Dark Knight,action,Christopher Nolan,2
Jacqueline,31,"sci-fi, romance",Joker,crime,Todd Phillips,5
Jacqueline,31,"sci-fi, romance",Pulp Fiction,crime,Quentin Tarantino,4
Colleen,38,"fantasy, drama",Pulp Fiction,crime,Quentin Tarantino,1
Colleen,38,"fantasy, drama",Get Out,horror,Jordan Peele,5
Colleen,38,"fantasy, drama",Joker,crime,Todd Phillips,4
Stephen,62,"drama, animation",Inception,sci-fi,Christopher Nolan,5
Stephen,62,"drama, animation",Finding Nemo,animation,Andrew Stanton,1
Stephen,62,"drama, animation",Joker,crime,Todd Phillips,4
Stephen,62,"drama, animation",Superbad,comedy,Greg Mottola,5
Stephen,62,"drama, animation",Shrek,animation,Andrew Adamson,4
Stephen,62,"drama, animation",Inception,sci-fi,Christopher Nolan,4
Deborah,62,"crime, thriller",The Matrix,sci-fi,The Wachowskis,1
Deborah,62,"crime, thriller",Se7en,thriller,David Fincher,4
Deborah,62,"crime, thriller",Shrek,animation,Andrew Adamson,5
Deborah,62,"crime, thriller",John Wick,action,Chad Stahelski,3
Deborah,62,"crime, thriller",Finding Nemo,animation,Andrew Stanton,5
Olivia,55,"fantasy, animation",Superbad,comedy,Greg Mottola,1
Olivia,55,"fantasy, animation",Toy Story,animation,John Lasseter,1
Olivia,55,"fantasy, animation",Mad Max: Fury Road,action,George Miller,2
Olivia,55,"fantasy, animation",Gladiator,action,Ridley Scott,4
Olivia,55,"fantasy, animation",Interstellar,sci-fi,Christopher Nolan,2
Omar,65,"crime, action",Titanic,romance,James Cameron,5
Omar,65,"crime, action",Interstellar,sci-fi,Christopher Nolan,2
Omar,65,"crime, action",Toy Story,animation,John Lasseter,3
Omar,65,"crime, action",The Notebook,romance,Nick Cassavetes,1
Omar,65,"crime, action",Superbad,comedy,Greg Mottola,5
Omar,65,"crime, action",Alien,horror,Ridley Scott,3
Emily,20,"crime, romance",Inception,sci-fi,Christopher Nolan,2
Emily,20,"crime, romance",Superbad,comedy,Greg Mottola,5
Emily,20,"crime, romance",Get Out,horror,Jordan Peele,2
Emily,20,"crime, romance",Forrest Gump,drama,Robert Zemeckis,2
Emily,20,"crime, romance",The Dark Knight,action,Christopher Nolan,5
Emily,20,"crime, romance",Inception,sci-fi,Christopher Nolan,2
Emily,20,"crime, romance",Toy Story,animation,John Lasseter,3
Hannah,33,"action, crime",Joker,crime,Todd Phillips,3
Hannah,33,"action, crime",Superbad,comedy,Greg Mottola,1
Hannah,33,"action, crime",The Notebook,romance,Nick Cassavetes,4
Hannah,33,"action, crime",Get Out,horror,Jordan Peele,5
Hannah,33,"action, crime",Mad Max: Fury Road,action,George Miller,2
Hannah,33,"action, crime",Toy Story,animation,John Lasseter,5
Hannah,33,"action, crime",Titanic,romance,James Cameron,3
Hannah,33,"action, crime",Superbad,comedy,Greg Mottola,2
Richard,19,"comedy, animation",Inception,sci-fi,Christopher Nolan,1
Richard,19,"comedy, animation",Parasite,drama,Bong Joon-ho,3
Richard,19,"comedy, animation",The Dark Knight,action,Christopher Nolan,4
Richard,19,"comedy, animation",Pulp Fiction,crime,Quentin Tarantino,2
Robert,52,"fantasy, romance",Superbad,comedy,Greg Mottola,5
Robert,52,"fantasy, romance",Joker,crime,Todd Phillips,5
Robert,52,"fantasy, romance",Interstellar,sci-fi,Christopher Nolan,5
Beth,27,"crime, sci-fi",John Wick,action,Chad Stahelski,3
Beth,27,"crime, sci-fi",Get Out,horror,Jordan Peele,3
Beth,27,"crime, sci-fi",Gladiator,action,Ridley Scott,4
Beth,27,"crime, sci-fi",Inception,sci-fi,Christopher Nolan,1
Beth,27,"crime, sci-fi",Toy Story,animation,John Lasseter,5
Beth,27,"crime, sci-fi",Inception,sci-fi,Christopher Nolan,2
Beth,27,"crime, sci-fi",Se7en,thriller,David Fincher,2
Beth,27,"crime, sci-fi",Titanic,romance,James Cameron,3
James,22,"romance, crime",Superbad,comedy,Greg Mottola,2
James,22,"romance, crime",Joker,crime,Todd Phillips,3
James,22,"romance, crime",Titanic,romance,James Cameron,3
James,22,"romance, crime",The Matrix,sci-fi,The Wachowskis,3
Richard,56,"drama, sci-fi",Get Out,horror,Jordan Peele,2
Richard,56,"drama, sci-fi",Pulp Fiction,crime,Quentin Tarantino,2
Richard,56,"drama, sci-fi",Shrek,animation,Andrew Adamson,4
Richard,56,"drama, sci-fi",The Dark Knight,action,Christopher Nolan,5
Richard,56,"drama, sci-fi",Superbad,comedy,Greg Mottola,1
Richard,56,"drama, sci-fi",Get Out,horror,Jordan Peele,2
Richard,56,"drama, sci-fi",Shrek,animation,Andrew Adamson,2
Kelli,53,"comedy, action",Interstellar,sci-fi,Christopher Nolan,2
Kelli,53,"comedy, action",Mad Max: Fury Road,action,George Miller,1
Kelli,53,"comedy, action",Se7en,thriller,David Fincher,1
Kelli,53,"comedy, action",The Notebook,romance,Nick Cassavetes,1
Kelli,53,"comedy, action",John Wick,action,Chad Stahelski,2
Kelli,53,"comedy, action",Shrek,animation,Andrew Adamson,2
Kelli,53,"comedy, action",Gladiator,action,Ridley Scott,1
Kelli,53,"comedy, action",Forrest Gump,drama,Robert Zemeckis,1
Christian,63,"horror, comedy",Superbad,comedy,Greg Mottola,1
Christian,63,"horror, comedy",John Wick,action,Chad Stahelski,1
Christian,63,"horror, comedy",Shrek,animation,Andrew Adamson,1
Christian,63,"horror, comedy",Titanic,romance,James Cameron,4
Christian,63,"horror, comedy",The Matrix,sci-fi,The Wachowskis,5
Christian,63,"horror, comedy",Interstellar,sci-fi,Christopher Nolan,3
Christian,63,"horror, comedy",Joker,crime,Todd Phillips,3
Christian,63,"horror, comedy",The Dark Knight,action,Christopher Nolan,1
Sarah,62,"romance, comedy",The Matrix,sci-fi,The Wachowskis,5
Sarah,62,"romance, comedy",Se7en,thriller,David Fincher,2
Sarah,62,"romance, comedy",John Wick,action,Chad Stahelski,4
Sarah,62,"romance, comedy",Inception,sci-fi,Christopher Nolan,4
Robert,33,"action, drama",Se7en,thriller,David Fincher,2
Robert,33,"action, drama",Parasite,drama,Bong Joon-ho,2
Robert,33,"action, drama",Joker,crime,Todd Phillips,3
Donald,38,"animation, comedy",The Dark Knight,action,Christopher Nolan,3
Donald,38,"animation, comedy",Joker,crime,Todd Phillips,4
Donald,38,"animation, comedy",Shrek,animation,Andrew Adamson,5
Donald,38,"animation, comedy",The Dark Knight,action,Christopher Nolan,2
Donald,38,"animation, comedy",Se7en,thriller,David Fincher,2
Donald,38,"animation, comedy",Superbad,comedy,Greg Mottola,3
Donald,38,"animation, comedy",The Notebook,romance,Nick Cassavetes,1
Donald,38,"animation, comedy",Finding Nemo,animation,Andrew Stanton,3
Steven,37,"horror, thriller",Mad Max: Fury Road,action,George Miller,5
Steven,37,"horror, thriller",Pulp Fiction,crime,Quentin Tarantino,2
Steven,37,"horror, thriller",Get Out,horror,Jordan Peele,2
David,58,"fantasy, crime",Inception,sci-fi,Christopher Nolan,2
David,58,"fantasy, crime",Joker,crime,Todd Phillips,1
David,58,"fantasy, crime",Parasite,drama,Bong Joon-ho,2
David,58,"fantasy, crime",Gladiator,action,Ridley Scott,4
Justin,46,"drama, comedy",Forrest Gump,drama,Robert Zemeckis,5
Justin,46,"drama, comedy",Inception,sci-fi,Christopher Nolan,3
Justin,46,"drama, comedy",Superbad,comedy,Greg Mottola,2
Justin,46,"drama, comedy",Gladiator,action,Ridley Scott,5
Sergio,30,"comedy, sci-fi",Se7en,thriller,David Fincher,4
Sergio,30,"comedy, sci-fi",Mad Max: Fury Road,action,George Miller,5
Sergio,30,"comedy, sci-fi",The Notebook,romance,Nick Cassavetes,3
Sergio,30,"comedy, sci-fi",Parasite,drama,Bong Joon-ho,5
Stacey,26,"fantasy, drama",Gladiator,action,Ridley Scott,4
Stacey,26,"fantasy, drama",Superbad,comedy,Greg Mottola,5
Stacey,26,"fantasy, drama",Mad Max: Fury Road,action,George Miller,1
Stacey,26,"fantasy, drama",Gladiator,action,Ridley Scott,1
Stacey,26,"fantasy, drama",Parasite,drama,Bong Joon-ho,3
Stacey,26,"fantasy, drama",Superbad,comedy,Greg Mottola,4
Stacey,26,"fantasy, drama",The Dark Knight,action,Christopher Nolan,5
Stacey,26,"fantasy, drama",Interstellar,sci-fi,Christopher Nolan,4
Devin,22,"comedy, romance",Shrek,animation,Andrew Adamson,3
Devin,22,"comedy, romance",John Wick,action,Chad Stahelski,3
Devin,22,"comedy, romance",Pulp Fiction,crime,Quentin Tarantino,4
Devin,22,"comedy, romance",The Notebook,romance,Nick Cassavetes,1
Devin,22,"comedy, romance",Get Out,horror,Jordan Peele,5
Devin,22,"comedy, romance",Gladiator,action,Ridley Scott,2
Omar,65,"comedy, sci-fi",Inception,sci-fi,Christopher Nolan,2
Omar,65,"comedy, sci-fi",Mad Max: Fury Road,action,George Miller,3
Omar,65,"comedy, sci-fi",Toy Story,animation,John Lasseter,3
Omar,65,"comedy, sci-fi",Forrest Gump,drama,Robert Zemeckis,1
Omar,65,"comedy, sci-fi",Finding Nemo,animation,Andrew Stanton,2
Omar,65,"comedy, sci-fi",The Notebook,romance,Nick Cassavetes,5
Javier,49,"drama, animation",Se7en,thriller,David Fincher,2
Javier,49,"drama, animation",Alien,horror,Ridley Scott,4
Javier,49,"drama, animation",Interstellar,sci-fi,Christopher Nolan,5
Javier,49,"drama, animation",The Matrix,sci-fi,The Wachowskis,1
Javier,49,"drama, animation",Forrest Gump,drama,Robert Zemeckis,1
Javier,49,"drama, animation",Superbad,comedy,Greg Mottola,3
Javier,49,"drama, animation",Interstellar,sci-fi,Christopher Nolan,4
Javier,49,"drama, animation",Se7en,thriller,David Fincher,4
Heather,25,"thriller, comedy",Inception,sci-fi,Christopher Nolan,4
Heather,25,"thriller, comedy",Interstellar,sci-fi,Christopher Nolan,2
Heather,25,"thriller, comedy",Shrek,animation,Andrew Adamson,5
Heather,25,"thriller, comedy",Pulp Fiction,crime,Quentin Tarantino,5
Heather,25,"thriller, comedy",Titanic,romance,James Cameron,2
Heather,25,"thriller, comedy",Joker,crime,Todd Phillips,4
Heather,25,"thriller, comedy",Inception,sci-fi,Christopher Nolan,2
James,27,"thriller, fantasy",Shrek,animation,Andrew Adamson,3
James,27,"thriller, fantasy",Joker,crime,Todd Phillips,3
James,27,"thriller, fantasy",Mad Max: Fury Road,action,George Miller,2
James,27,"thriller, fantasy",Gladiator,action,Ridley Scott,3
James,27,"thriller, fantasy",Finding Nemo,animation,Andrew Stanton,1
James,27,"thriller, fantasy",Shrek,animation,Andrew Adamson,2
James,27,"thriller, fantasy",Interstellar,sci-fi,Christopher Nolan,1
James,27,"thriller, fantasy",Toy Story,animation,John Lasseter,3
Angelica,21,"horror, drama",Se7en,thriller,David Fincher,2
Angelica,21,"horror, drama",Pulp Fiction,crime,Quentin Tarantino,2
Angelica,21,"horror, drama",Interstellar,sci-fi,Christopher Nolan,1
Angelica,21,"horror, drama",Pulp Fiction,crime,Quentin Tarantino,3
Angelica,21,"horror, drama",Mad Max: Fury Road,action,George Miller,4
Angelica,21,"horror, drama",Alien,horror,Ridley Scott,3
Angelica,21,"horror, drama",Mad Max: Fury Road,action,George Miller,2
Mark,48,"comedy, drama",Se7en,thriller,David Fincher,3
Mark,48,"comedy, drama",Alien,horror,Ridley Scott,4
Mark,48,"comedy, drama",Toy Story,animation,John Lasseter,1
Ryan,33,"drama, sci-fi",Finding Nemo,animation,Andrew Stanton,3
Ryan,33,"drama, sci-fi",Mad Max: Fury Road,action,George Miller,2
Ryan,33,"drama, sci-fi",John Wick,action,Chad Stahelski,5
Ryan,33,"drama, sci-fi",Finding Nemo,animation,Andrew Stanton,2
Ryan,33,"drama, sci-fi",Toy Story,animation,John Lasseter,5
Richard,21,"fantasy, action",Get Out,horror,Jordan Peele,4
Richard,21,"fantasy, action",Toy Story,animation,John Lasseter,1
Richard,21,"fantasy, action",Pulp Fiction,crime,Quentin Tarantino,4
Richard,21,"fantasy, action",Parasite,drama,Bong Joon-ho,4
